country,sheng,shi,qu,lat,lng
中国,湖南省,湘潭市,韶山市,27.927332779842192,112.53309503972456
中国,湖南省,湘潭市,湘潭县,27.669222810690083,112.78880535021334
中国,湖南省,衡阳市,,26.89816441535812,112.58381881071617
中国,湖南省,衡阳市,蒸湘区,26.886508776555598,112.55504743269934
中国,湖南省,衡阳市,珠晖区,26.88222464124565,112.68848999751808
中国,湖南省,衡阳市,雁峰区,26.852862113311218,112.60790741194157
中国,湖南省,衡阳市,石鼓区,26.95888019921772,112.60248766531001
中国,湖南省,衡阳市,南岳区,27.259358565855813,112.70876706188415
中国,湖南省,衡阳市,耒阳市,26.42399279341667,112.9215515180963
中国,湖南省,衡阳市,常宁市,26.365629347662907,112.4355043718812
中国,湖南省,衡阳市,衡阳县,27.10962611386242,112.35157940823285
中国,湖南省,衡阳市,衡南县,26.759844895044232,112.64851378595328
中国,湖南省,衡阳市,衡山县,27.28191237682782,112.7196300203622
中国,湖南省,衡阳市,衡东县,27.085080215257104,113.02900158518267
中国,湖南省,衡阳市,祁东县,26.80684829115893,111.96160590403589
中国,湖南省,邵阳市,,27.236811244922414,111.46152540355403
中国,湖南省,邵阳市,大祥区,27.156736875419675,111.4866393306882
中国,湖南省,邵阳市,双清区,27.24822201913834,111.54534736862901
中国,湖南省,邵阳市,北塔区,27.250338344113395,111.42227870532771
中国,湖南省,邵阳市,武冈市,26.786578072622373,110.7458153391896
中国,湖南省,邵阳市,邵东县,27.1936536894769,111.85672034136176
中国,湖南省,邵阳市,新邵县,27.43119879018613,111.47127474176192
中国,湖南省,邵阳市,邵阳县,26.984976684914084,111.3323723212401
中国,湖南省,邵阳市,隆回县,27.351830793846243,110.97332605607025
中国,湖南省,邵阳市,洞口县,27.10319562728549,110.59973901709567
中国,湖南省,邵阳市,绥宁县,26.714433355354164,110.20598518573298
中国,湖南省,邵阳市,新宁县,26.54858069998057,110.92469767578214
中国,湖南省,邵阳市,城步苗族自治县,26.3255145735817,110.32530265472465
中国,湖南省,岳阳市,,29.378007075474304,113.14619551911636
中国,湖南省,岳阳市,岳阳楼区,29.367743455934704,113.15536982345618
中国,湖南省,岳阳市,云溪区,29.52621072659262,113.35377424951302
中国,湖南省,岳阳市,君山区,29.461963175999422,112.82353001902467
中国,湖南省,岳阳市,汨罗市,28.80195808700106,113.12502676793224
中国,湖南省,岳阳市,临湘市,29.496146011064273,113.51974938155833
中国,湖南省,岳阳市,岳阳县,29.178498531192286,113.23752715255532
中国,湖南省,岳阳市,华容县,29.493395834151407,112.651009489637
中国,湖南省,岳阳市,湘阴县,28.713089704815108,112.80537361080465
中国,湖南省,岳阳市,平江县,28.76220295526929,113.72084646865987
中国,湖南省,常德市,,29.012148855180815,111.65371813684197
中国,湖南省,常德市,武陵区,28.996871241882687,111.69744989481703
中国,湖南省,常德市,鼎城区,28.995242986279955,111.74779560676824
中国,湖南省,常德市,津市市,29.47444242708933,111.9068504222052
中国,湖南省,常德市,安乡县,29.448996008448884,112.16243681004308
中国,湖南省,常德市,汉寿县,28.864800229907384,112.04431060340735
中国,湖南省,常德市,澧县,29.750168137633175,111.70770306732227
中国,湖南省,常德市,临澧县,29.48625687812331,111.62542246953502
中国,湖南省,常德市,桃源县,28.917817681601637,111.27070654870533
中国,湖南省,常德市,石门县,29.801742760215244,111.04428685664897
中国,湖南省,张家界市,,29.124889353219793,110.4816201569677
中国,湖南省,张家界市,永定区,29.0885388124704,110.5010072966471
中国,湖南省,张家界市,武陵源区,29.35720050870958,110.4884957873388
中国,湖南省,张家界市,慈利县,29.39769277103526,110.93620035369767
中国,湖南省,张家界市,桑植县,29.567691591610725,110.18733600686035
中国,湖南省,益阳市,,28.58808777988717,112.36654664522563
中国,湖南省,益阳市,赫山区,28.456919373898337,112.46132362565226
中国,湖南省,益阳市,资阳区,28.69406942889747,112.34312135278857
中国,湖南省,益阳市,沅江市,28.977186044012743,112.56494222194374
中国,湖南省,益阳市,南县,29.24271434572909,112.44449921859966
中国,湖南省,益阳市,桃江县,28.464142378680922,111.99046415182826
中国,湖南省,益阳市,安化县,28.286580101198023,111.39078157302447
中国,湖南省,郴州市,,25.782263975738925,113.03770446779562
中国,湖南省,郴州市,北湖区,25.679158376795836,112.88447564615954
中国,湖南省,郴州市,苏仙区,25.77351515621465,113.05100154527213
中国,湖南省,郴州市,资兴市,25.93718440592866,113.46852207840365
中国,湖南省,郴州市,桂阳县,25.893490018267897,112.60810756506842
中国,湖南省,郴州市,宜章县,25.275886554538438,112.93344735218935
中国,湖南省,郴州市,永兴县,26.21649168881362,113.19839325538278
中国,湖南省,郴州市,嘉禾县,25.637287293573035,112.4143526156941
中国,湖南省,郴州市,临武县,25.34399717933978,112.56804110465849
中国,湖南省,郴州市,汝城县,25.55513675364338,113.67767672321209
中国,湖南省,郴州市,桂东县,25.98664473818953,113.90640126356313
中国,湖南省,郴州市,安仁县,26.580785897827056,113.36569887239864
中国,湖南省,永州市,,26.435971646759207,111.61464768615666
中国,湖南省,永州市,冷水滩区,26.56038167783379,111.62158556909958
中国,湖南省,永州市,零陵区,26.10231129993259,111.5639186672445
中国,湖南省,永州市,祁阳县,26.460846002508074,111.97259355447459
中国,湖南省,永州市,东安县,26.495587621013648,111.34280941170059
中国,湖南省,永州市,双牌县,25.914932997744287,111.7162941769364
中国,湖南省,永州市,道县,25.499396959982853,111.602042097651
中国,湖南省,永州市,江永县,25.199988241379057,111.25388667817461
中国,湖南省,永州市,宁远县,25.65383956423053,111.9880631639827
中国,湖南省,永州市,蓝山县,25.319502616064305,112.19639278829806
中国,湖南省,永州市,新田县,25.890527389354215,112.23480727988996
中国,湖南省,永州市,江华瑶族自治县,24.97764212279621,111.75249569192155
中国,湖南省,怀化市,,27.557482901172786,109.9869587958539
中国,湖南省,怀化市,鹤城区,27.61202413506352,109.9455390089385
中国,湖南省,怀化市,洪江市,27.239105321481034,110.08719342096538
中国,湖南省,怀化市,中方县,27.520935135279917,110.16536245668696
中国,湖南省,怀化市,沅陵县,28.576604506247204,110.60117801132263
中国,湖南省,怀化市,辰溪县,27.895902086691855,110.27300890779173
中国,湖南省,怀化市,溆浦县,27.835909943859672,110.65858111746535
中国,湖南省,怀化市,会同县,26.91413637393793,109.80994541410043
中国,湖南省,怀化市,麻阳苗族自治县,27.79137572670688,109.72917909557918
中国,湖南省,怀化市,新晃侗族自治县,27.23450910911213,109.16874105929666
中国,湖南省,怀化市,芷江侗族自治县,27.402510416381624,109.61110485122535
中国,湖南省,怀化市,靖州苗族侗族自治县,26.550430723333214,109.59083349436459
中国,湖南省,怀化市,通道侗族自治县,26.215115332485958,109.7446605455004
中国,湖南省,娄底市,,27.741073302349072,111.99639635657
中国,湖南省,娄底市,娄星区,27.766945342839495,112.00461910687771
中国,湖南省,娄底市,冷水江市,27.684914712556072,111.49394197481614
中国,湖南省,娄底市,涟源市,27.743727453351454,111.79458146238385
中国,湖南省,娄底市,双峰县,27.465564445593877,112.1879228236664
中国,湖南省,娄底市,新化县,27.873272599438792,111.24684472008677
中国,湖南省,湘西土家族苗族自治州,,28.31795079367364,109.74574580039429
中国,湖南省,湘西土家族苗族自治州,吉首市,28.419370543602483,109.77870894141094
中国,湖南省,湘西土家族苗族自治州,泸溪县,28.13491903956436,109.76797733463954
中国,湖南省,湘西土家族苗族自治州,凤凰县,27.909167367728507,109.62035250209505
中国,湖南省,湘西土家族苗族自治州,花垣县,28.21775579869758,109.42933951343296
中国,湖南省,湘西土家族苗族自治州,保靖县,28.478894750377673,109.64953305827153
中国,湖南省,湘西土家族苗族自治州,古丈县,28.60359432182484,110.00814905054862
中国,湖南省,湘西土家族苗族自治州,永顺县,28.75330881992086,109.95878299438998
中国,湖南省,湘西土家族苗族自治州,龙山县,29.37911406911256,109.43741132742076
中国,广东省,广州市,,23.12004910207623,113.30764967515182
中国,广东省,广州市,越秀区,23.139277859339472,113.28783302666307
中国,广东省,广州市,荔湾区,23.09366620364441,113.23442278391128
中国,广东省,广州市,海珠区,23.08762922878852,113.33384126612643
中国,广东省,广州市,天河区,23.166129265424512,113.3856428913265
中国,广东省,广州市,白云区,23.29451408301385,113.33130628641301
中国,广东省,广州市,黄埔区,23.10871181423915,113.49288457424916
中国,广东省,广州市,番禺区,22.93459079579793,113.41679952964883
中国,广东省,广州市,花都区,23.446660997141326,113.220175512121
中国,广东省,广州市,南沙区,22.729893804121456,113.5802239252655
中国,广东省,广州市,增城区,23.3320258879634,113.7700233419414
中国,广东省,广州市,从化区,23.70520322453725,113.69870948608835
中国,广东省,韶关市,,24.80296031189189,113.5944611074356
中国,广东省,韶关市,浈江区,24.91916225454864,113.57745027758907
中国,广东省,韶关市,武江区,24.708193228698498,113.37960618164556
中国,广东省,韶关市,曲江区,24.651897914444515,113.64217762719441
中国,广东省,韶关市,乐昌市,25.24444191400257,113.2469561182589
中国,广东省,韶关市,南雄市,25.189905400507616,114.38658277052488
中国,广东省,韶关市,始兴县,24.852706291962374,114.11540446492673
中国,广东省,韶关市,仁化县,25.148465646013033,113.78547373725877
中国,广东省,韶关市,翁源县,24.42673474063814,114.03042755918824
中国,广东省,韶关市,新丰县,24.070091776391592,114.1417748919411
中国,广东省,韶关市,乳源瑶族自治县,24.81205177384161,113.17577755467605
中国,广东省,深圳市,,22.546053546205247,114.0259736573215
中国,广东省,深圳市,福田区,22.551730572432916,114.05559275391047
中国,广东省,深圳市,罗湖区,22.58193447884779,114.15639529324217
中国,广东省,深圳市,南山区,22.558887751082636,113.95072266573632
中国,广东省,深圳市,宝安区,22.707432793082347,113.93001313569306
中国,广东省,深圳市,龙岗区,22.6574622868825,114.3476957277118
中国,广东省,深圳市,盐田区,22.606981337588515,114.27848287567366
中国,广东省,深圳市,龙华区,22.67706970907909,114.0481541211019
中国,广东省,深圳市,坪山区,22.70664083575793,114.36248437372525
中国,广东省,深圳市,光明区,22.546053546205247,114.0259736573215
中国,广东省,珠海市,,22.25691464612574,113.56244702618993
中国,广东省,珠海市,香洲区,22.265599835349548,113.53373098039063
中国,广东省,珠海市,斗门区,22.21663675312426,113.24798167517139
中国,广东省,珠海市,金湾区,22.04721492726036,113.41758987065974
中国,广东省,汕头市,,23.383908453269196,116.72865028834109
中国,广东省,汕头市,金平区,23.399887892781113,116.65179359137319
中国,广东省,汕头市,龙湖区,23.408849226222035,116.75934746239437
中国,广东省,汕头市,濠江区,23.282442837576834,116.71136293852987
中国,广东省,汕头市,潮阳区,23.347253898105922,116.4854475354356
中国,广东省,汕头市,潮南区,23.181395091106435,116.41405584391552
中国,广东省,汕头市,澄海区,23.53299654963227,116.81480779490288
中国,广东省,汕头市,南澳县,23.439131822072135,117.07040482470292
中国,广东省,佛山市,,23.035094840514382,113.1340256353934
中国,广东省,佛山市,禅城区,23.00421016599129,113.07042319496834
中国,广东省,佛山市,南海区,23.07826538746981,113.04138132584929
中国,广东省,佛山市,顺德区,22.848510084787446,113.18702987687799
中国,广东省,佛山市,三水区,23.294580845554854,112.90467719326922
中国,广东省,佛山市,高明区,22.82452268344354,112.68325830314465
中国,广东省,江门市,,22.57511678345104,113.07812534115365
中国,广东省,江门市,蓬江区,22.660132832793103,113.06077007598384
中国,广东省,江门市,江海区,22.5548466780353,113.13537054200944
中国,广东省,江门市,新会区,22.388215069639983,113.03475113289723
中国,广东省,江门市,台山市,22.034638545952365,112.71590793770245
中国,广东省,江门市,开平市,22.374200664984112,112.54804114163771
中国,广东省,江门市,鹤山市,22.67531737353309,112.80161841196048
中国,广东省,江门市,恩平市,22.24098520871111,112.28646122262668
中国,广东省,湛江市,,21.257463103764316,110.36506726285033
中国,广东省,湛江市,赤坎区,21.287667885106625,110.37972297262078
中国,广东省,湛江市,霞山区,21.204847397300146,110.38519600027726
中国,广东省,湛江市,坡头区,21.28381977487281,110.51272613161117
中国,广东省,湛江市,麻章区,21.094100364978857,110.33802177707052
中国,广东省,湛江市,廉江市,21.64526522555411,110.14171137206449
中国,广东省,湛江市,雷州市,20.796584309563634,110.01263612715134
中国,广东省,湛江市,吴川市,21.441681041112133,110.70818705195487
中国,广东省,湛江市,遂溪县,21.270307383786648,110.03989543770463
中国,广东省,湛江市,徐闻县,20.42996757281463,110.25784725093993
中国,广东省,茂名市,,21.66822571882161,110.93124533067585
中国,广东省,茂名市,茂南区,21.67611591752851,110.86860979348451
中国,广东省,茂名市,电白区,21.668216896150334,111.15968915136628
中国,广东省,茂名市,高州市,22.035521645118745,110.97560541085699
中国,广东省,茂名市,化州市,21.845482259109232,110.5395914683753
中国,广东省,茂名市,信宜市,22.431974274303595,111.12542886234904
中国,广东省,肇庆市,,23.078663282928925,112.4796533699162
中国,广东省,肇庆市,端州区,23.10332325838198,112.47779387428534
中国,广东省,肇庆市,鼎湖区,23.208968105808967,112.62524912782564
中国,广东省,肇庆市,高要区,23.11068468621791,112.51216619846561
中国,广东省,肇庆市,四会市,23.431443755333664,112.68755812366457
中国,广东省,肇庆市,广宁县,23.677207015328616,112.44331648004011
中国,广东省,肇庆市,怀集县,23.974272952942318,112.18024001499298
中国,广东省,肇庆市,封开县,23.561267405147593,111.72348651222984
中国,广东省,肇庆市,德庆县,23.276366860197662,111.98726848871597
中国,广东省,惠州市,,23.11353985240842,114.41065807997101
中国,广东省,惠州市,惠城区,23.40290156331739,114.67551474593708
中国,广东省,惠州市,惠阳区,22.707784912228096,114.46339373373071
中国,广东省,惠州市,博罗县,23.35258205147753,114.28847482844381
中国,广东省,惠州市,惠东县,23.0491174991622,114.95551769006195
中国,广东省,惠州市,龙门县,23.66640802330747,114.13724281901149
中国,广东省,梅州市,,24.30457060603053,116.12640309836864
中国,广东省,梅州市,梅江区,24.29075035490101,116.11595202018196
中国,广东省,梅州市,梅县区,24.364782435299553,116.17102725100314
中国,广东省,梅州市,兴宁市,24.26731123802813,115.75329965584116
中国,广东省,梅州市,大埔县,24.347933570692916,116.66412418407991
中国,广东省,梅州市,丰顺县,23.916084592090957,116.29139470791296
中国,广东省,梅州市,五华县,23.802833236551884,115.64131969768529
中国,广东省,梅州市,平远县,24.69565366080376,115.93265634975377
中国,广东省,梅州市,蕉岭县,24.683283405987112,116.19614150107992
中国,广东省,汕尾市,,22.77873050016389,115.3729242893998
中国,广东省,汕尾市,城区,22.768710049740868,115.42435769122145
中国,广东省,汕尾市,陆丰市,22.967876723872532,115.78802975191435
中国,广东省,汕尾市,海丰县,22.969599520285772,115.2863223299044
中国,广东省,汕尾市,陆河县,23.284406924898533,115.62919633367434
中国,广东省,河源市,,23.757250850469006,114.71372147587483
中国,广东省,河源市,源城区,23.69360411234746,114.65448360226456
中国,广东省,河源市,紫金县,23.525442374357475,115.06447099780983
中国,广东省,河源市,龙川县,24.334679775760726,115.36229172073537
中国,广东省,河源市,连平县,24.340566290031333,114.54297659272588
中国,广东省,河源市,和平县,24.45211039106041,115.01181507520917
中国,广东省,河源市,东源县,23.93305255659844,114.8269460853825
中国,广东省,阳江市,,21.87151730451877,111.97700975587391
中国,广东省,阳江市,江城区,21.76280363707374,111.93003574135153
中国,广东省,阳江市,阳东区,21.907610385579908,112.04622577461593
中国,广东省,阳江市,阳春市,22.223897927949462,111.69444876955889
中国,广东省,阳江市,阳西县,21.72060959941224,111.60050919754666
中国,广东省,清远市,,23.698468550422163,113.04077334890835
中国,广东省,清远市,清城区,23.625855965259543,113.11458528252464
中国,广东省,清远市,清新区,23.932290452566612,112.94889933526173
中国,广东省,清远市,英德市,24.225680391225104,113.3231689849196
中国,广东省,清远市,连州市,24.937020846031288,112.45918890578247
中国,广东省,清远市,佛冈县,23.88107722812879,113.5666891749859
中国,广东省,清远市,阳山县,24.509485552314988,112.68133014517913
中国,广东省,清远市,连山壮族瑶族自治县,24.515164969495242,112.10080575294693
中国,广东省,清远市,连南瑶族自治县,24.574155992652543,112.26364236788048
中国,广东省,东莞市,,23.043023815368237,113.76343399075655
中国,广东省,中山市,,22.545177514512996,113.42206002079804
中国,广东省,潮州市,,23.661811676516503,116.63007599086392
中国,广东省,潮州市,湘桥区,23.700043577114194,116.67789952964416
中国,广东省,潮州市,潮安区,23.71738614177759,116.60876927831039
中国,广东省,潮州市,饶平县,23.86502971804792,116.90612266997107
中国,广东省,揭阳市,,23.547999466926136,116.37950085538243
中国,广东省,揭阳市,榕城区,23.529452754199298,116.36922358020222
中国,广东省,揭阳市,揭东区,23.58502481083304,116.37807073324828
中国,广东省,揭阳市,普宁市,23.28895358314155,116.07816590835328
中国,广东省,揭阳市,揭西县,23.494712399671055,115.91682503048769
中国,广东省,揭阳市,惠来县,23.034046544146513,116.2247989033998
中国,广东省,云浮市,,22.937975685537467,112.05094595864539
中国,广东省,云浮市,云城区,22.97300237813627,112.1716035622656
中国,广东省,云浮市,云安区,22.856466364892874,111.96143088808074
中国,广东省,云浮市,罗定市,22.690983986437246,111.4932420926643
中国,广东省,云浮市,新兴县,22.62699244612798,112.21754109744437
中国,广东省,云浮市,郁南县,23.043633197680535,111.61993760724604
中国,广西壮族自治区,南宁市,,22.80649293560261,108.29723355586638
中国,广西壮族自治区,南宁市,青秀区,22.829217973590545,108.54167973251643
中国,广西壮族自治区,南宁市,兴宁区,22.924530825242623,108.41762068739072
中国,广西壮族自治区,南宁市,江南区,22.66380663944393,108.13559066584332
中国,广西壮族自治区,南宁市,西乡塘区,22.912937296114084,108.21544203073496
中国,广西壮族自治区,南宁市,良庆区,22.498910081219172,108.370449137958
中国,广西壮族自治区,南宁市,邕宁区,22.595811549706447,108.62620569961933
中国,广西壮族自治区,南宁市,武鸣区,23.23326721828852,108.23369489980999
中国,广西壮族自治区,南宁市,隆安县,23.11022770953101,107.69066557405642
中国,广西壮族自治区,南宁市,马山县,23.664942974081562,108.16960436349984
中国,广西壮族自治区,南宁市,上林县,23.521730154673318,108.64581538209214
中国,广西壮族自治区,南宁市,宾阳县,23.168344342302287,108.94049469656592
中国,广西壮族自治区,南宁市,横县,22.774919317685008,109.16892656266683
中国,广西壮族自治区,柳州市,,24.329053352467223,109.42240181015114
中国,广西壮族自治区,柳州市,柳北区,24.471742756535015,109.41391452986512
中国,广西壮族自治区,柳州市,城中区,24.371128485733262,109.48318080161398
中国,广西壮族自治区,柳州市,鱼峰区,24.275815550780575,109.45632703636866
中国,广西壮族自治区,柳州市,柳南区,24.306183897363013,109.34346581857389
中国,广西壮族自治区,柳州市,柳江区,24.215780196190266,109.33837797157392
中国,广西壮族自治区,柳州市,柳城县,24.629882008419987,109.23019655362832
中国,广西壮族自治区,柳州市,鹿寨县,24.532198388888638,109.80281600678867
中国,广西壮族自治区,柳州市,融安县,25.139782632023955,109.5140102072399
中国,广西壮族自治区,柳州市,融水苗族自治县,25.343698638546847,109.05786347352917
中国,广西壮族自治区,柳州市,三江侗族自治县,25.74756560612021,109.51008106140168
中国,广西壮族自治区,桂林市,,25.262901245955238,110.26092014748276
中国,广西壮族自治区,桂林市,临桂区,25.26679870275919,110.0583124942512
中国,广西壮族自治区,桂林市,秀峰区,25.287138490984887,110.27454852003125
中国,广西壮族自治区,桂林市,叠彩区,25.31887423756752,110.33622581700375
中国,广西壮族自治区,桂林市,象山区,25.215755465425623,110.28460774512867
中国,广西壮族自治区,桂林市,七星区,25.264669861823315,110.35658833680557
中国,广西壮族自治区,桂林市,雁山区,25.112805740761345,110.37148547605591
中国,广西壮族自治区,桂林市,阳朔县,24.857282289723944,110.48292929478309
中国,广西壮族自治区,桂林市,灵川县,25.381008804926665,110.41812911350989
中国,广西壮族自治区,桂林市,全州县,25.936464773168186,111.02643476451637
中国,广西壮族自治区,桂林市,兴安县,25.607031034200265,110.60102057414
中国,广西壮族自治区,桂林市,永福县,24.99732989485722,109.9169304218183
中国,广西壮族自治区,桂林市,灌阳县,25.458880833514275,111.07770842329856
中国,广西壮族自治区,桂林市,资源县,26.067857197158983,110.59842700993887
中国,广西壮族自治区,桂林市,平乐县,24.558919773878767,110.79768988938162
中国,广西壮族自治区,桂林市,荔浦市,24.525342885431627,110.36832789757497
中国,广西壮族自治区,桂林市,龙胜各族自治县,25.868327982022002,110.01025048780403
中国,广西壮族自治区,桂林市,恭城瑶族自治县,24.949325584116984,110.9094473233273
中国,广西壮族自治区,梧州市,,23.485394636734455,111.30547195007331
中国,广西壮族自治区,梧州市,长洲区,23.560200006306406,111.18991419879958
中国,广西壮族自治区,梧州市,万秀区,23.563455294045937,111.42162608637494
中国,广西壮族自治区,梧州市,龙圩区,23.20542320228929,111.32167060015968
中国,广西壮族自治区,梧州市,岑溪市,22.925290987320878,111.02872021172249
中国,广西壮族自治区,梧州市,苍梧县,23.626737954218694,111.29835212827602
中国,广西壮族自治区,梧州市,藤县,23.510902782468023,110.77883787788501
中国,广西壮族自治区,梧州市,蒙山县,24.133850543877905,110.56122298514973
中国,广西壮族自治区,北海市,,21.472718235009687,109.12262791919323
中国,广西壮族自治区,北海市,海城区,21.518620780284564,109.16534360380628
中国,广西壮族自治区,北海市,银海区,21.489722620570344,109.25159081409628
中国,广西壮族自治区,北海市,铁山港区,21.574915371765204,109.42248930510779
中国,广西壮族自治区,北海市,合浦县,21.740444343773916,109.33539345630534
中国,广西壮族自治区,防城港市,,21.61739847047181,108.35179115286083
中国,广西壮族自治区,防城港市,港口区,21.662035674237604,108.449166122652
中国,广西壮族自治区,防城港市,防城区,21.764841822260863,108.02974018356831
中国,广西壮族自治区,防城港市,东兴市,21.627169839712284,108.06108073320024
中国,广西壮族自治区,防城港市,上思县,22.053625294887162,107.90234352919444
中国,广西壮族自治区,钦州市,,21.973350465312727,108.6387980564235
中国,广西壮族自治区,钦州市,钦南区,21.896680722850114,108.81652393880023
中国,广西壮族自治区,钦州市,钦北区,22.171133309191074,108.52867631111104
中国,广西壮族自治区,钦州市,灵山县,22.315715686266685,109.14774755818232
中国,广西壮族自治区,钦州市,浦北县,22.27130407271237,109.54236668007964
中国,广西壮族自治区,贵港市,,23.10337316440881,109.61370755657885
中国,广西壮族自治区,贵港市,港北区,23.244654866396676,109.68955750940815
中国,广西壮族自治区,贵港市,港南区,22.874751100829528,109.70985148849954
中国,广西壮族自治区,贵港市,覃塘区,23.147899675106178,109.40133609679636
中国,广西壮族自治区,贵港市,桂平市,23.333280617300463,110.08711890997465
中国,广西壮族自治区,贵港市,平南县,23.53868288368454,110.41260119285069
中国,广西壮族自治区,玉林市,,22.643973608377276,110.15167631614493
中国,广西壮族自治区,玉林市,玉州区,22.55721269256822,110.06453426550125
中国,广西壮族自治区,玉林市,福绵区,22.48512122966108,109.99939646175436
中国,广西壮族自治区,玉林市,北流市,22.528890370521996,110.46705456425738
中国,广西壮族自治区,玉林市,容县,22.83161412108759,110.61027737584313
中国,广西壮族自治区,玉林市,陆川县,22.25174703781413,110.27211293423913
中国,广西壮族自治区,玉林市,博白县,22.066766171086872,109.87890451508707
中国,广西壮族自治区,玉林市,兴业县,22.79846175646214,109.92861094693146
中国,广西壮族自治区,百色市,,23.901512367910115,106.63182140365117
中国,广西壮族自治区,百色市,右江区,23.941865593711555,106.50559640624306
中国,广西壮族自治区,百色市,靖西市,23.22103627142834,106.38310874744052
中国,广西壮族自治区,百色市,田阳县,23.729759302773665,106.81127009413865
中国,广西壮族自治区,百色市,田东县,23.614585367816996,107.19163711740768
中国,广西壮族自治区,百色市,平果县,23.54095442415738,107.57751209903185
中国,广西壮族自治区,百色市,德保县,23.38221450982587,106.59428466727724
中国,广西壮族自治区,百色市,那坡县,23.247545560207847,105.8347049622024
中国,广西壮族自治区,百色市,凌云县,24.36372614541846,106.64837922239313
中国,广西壮族自治区,百色市,乐业县,24.829664240385284,106.51789874290179
中国,广西壮族自治区,百色市,田林县,24.392538479126653,105.99982724993085
中国,广西壮族自治区,百色市,西林县,24.391377583082708,105.09732745516455
中国,广西壮族自治区,百色市,隆林各族自治县,24.68043283705724,105.30321343556487
中国,广西壮族自治区,贺州市,,24.41105354711281,111.5525941788367
中国,广西壮族自治区,贺州市,八步区,24.30933582152377,111.68835191833756
中国,广西壮族自治区,贺州市,平桂区,24.272024331071744,111.45832067259738
中国,广西壮族自治区,贺州市,昭平县,24.108072861819117,110.97690768696485
中国,广西壮族自治区,贺州市,钟山县,24.513864981374734,111.24883282187025
中国,广西壮族自治区,贺州市,富川瑶族自治县,24.891613643713526,111.31324328293512
中国,广西壮族自治区,河池市,,24.699520782873197,108.06994770936778
中国,广西壮族自治区,河池市,金城江区,24.66076206943251,107.87344356952086
中国,广西壮族自治区,河池市,宜州区,24.481176748089286,108.54655227960491
中国,广西壮族自治区,河池市,南丹县,25.11943883054002,107.46800068752924
中国,广西壮族自治区,河池市,天峨县,25.018833751489503,106.99659443884059
中国,广西壮族自治区,河池市,凤山县,24.560064974995992,107.01971572194807
中国,广西壮族自治区,河池市,东兰县,24.511600489221816,107.41353376084334
中国,广西壮族自治区,河池市,罗城仫佬族自治县,24.90456751166541,108.82719124198599
中国,广西壮族自治区,河池市,环江毛南族自治县,25.10453105644178,108.29198518645799
中国,广西壮族自治区,河池市,巴马瑶族自治县,24.15759554873569,107.20766596976145
中国,广西壮族自治区,河池市,都安瑶族自治县,24.169778074597446,108.11806068056
中国,广西壮族自治区,河池市,大化瑶族自治县,23.970744702117074,107.71195932144467
中国,广西壮族自治区,来宾市,,23.741165926514817,109.23181650474223
中国,广西壮族自治区,来宾市,兴宾区,23.664270771976987,109.19320522678358
中国,广西壮族自治区,来宾市,合山市,23.80281613542691,108.94253993057534
中国,广西壮族自治区,来宾市,忻城县,24.018747261795802,108.7523185973185
中国,广西壮族自治区,来宾市,象州县,24.01917013285125,109.77196784576988
中国,广西壮族自治区,来宾市,武宣县,23.610721107320078,109.68768015891145
中国,广西壮族自治区,来宾市,金秀瑶族自治县,24.0898766111917,110.13777637174287
中国,广西壮族自治区,崇左市,,22.415455296546437,107.35732203836824
中国,广西壮族自治区,崇左市,江州区,22.529826577387002,107.46135714078879
中国,广西壮族自治区,崇左市,凭祥市,22.093647276973133,106.83705317757459
中国,广西壮族自治区,崇左市,扶绥县,22.524058231311468,107.82912504553741
中国,广西壮族自治区,崇左市,宁明县,22.005062342038638,107.29465888576985
中国,广西壮族自治区,崇左市,龙州县,22.4315784253164,106.85853904761842
中国,广西壮族自治区,崇左市,大新县,22.81346276484242,107.13710947576692
中国,广西壮族自治区,崇左市,天等县,23.11716124642361,107.08133912275582
中国,重庆市,重庆市,,29.54460610888615,106.53063501341296
中国,重庆市,重庆市,渝中区,29.55523619439504,106.54696678482918
中国,重庆市,重庆市,万州区,30.71005418436643,108.41343863669852
中国,重庆市,重庆市,涪陵区,29.66467054055969,107.34079973802694
中国,重庆市,重庆市,大渡口区,29.424139786946267,106.46532181464664
中国,重庆市,重庆市,江北区,29.61931774406401,106.71361473094244
中国,重庆市,重庆市,沙坪坝区,29.63054813662879,106.3748048926506
中国,重庆市,重庆市,九龙坡区,29.43456615495819,106.37059488439483
中国,重庆市,重庆市,南岸区,29.541514618902507,106.66717849903546
中国,重庆市,重庆市,北碚区,29.866596066865153,106.52034245432448
中国,重庆市,重庆市,綦江区,28.82594932355142,106.73584657224917
中国,重庆市,重庆市,大足区,29.622204718554695,105.76093297492241
中国,重庆市,重庆市,渝北区,29.816264082426493,106.75379853119536
中国,重庆市,重庆市,巴南区,29.378027968889498,106.75827415920337
中国,重庆市,重庆市,黔江区,29.44098103358439,108.71480796401747
中国,重庆市,重庆市,长寿区,29.960491355030268,107.1466153713222
中国,重庆市,重庆市,江津区,29.035351190668283,106.2692818563863
中国,重庆市,重庆市,合川区,30.11870826013412,106.31802875449188
中国,重庆市,重庆市,永川区,29.29648764699071,105.88035760367573
中国,重庆市,重庆市,南川区,29.141685769527246,107.17788827954455
中国,重庆市,重庆市,璧山区,29.588328631908965,106.21326949786229
中国,重庆市,重庆市,铜梁区,29.813265758673282,106.03488288303741
