adcode,name,longitude,latitude
513228000000,黑水县,102.990108,32.061895
513232000000,若尔盖县,102.967826,33.578159
321204000000,姜堰区,120.127934,32.509155
140725000000,寿阳县,113.176373,37.895191
331024000000,仙居县,120.728801,28.846966
130801000000,市辖区,,
350481000000,永安市,117.365052,25.941937
430104000000,岳麓区,112.93132,28.234538
320206000000,惠山区,120.298433,31.680335
141121000000,文水县,112.028866,37.438101
620121000000,永登县,103.26038,36.736513
140522000000,阳城县,112.414738,35.486029
511302000000,顺庆区,106.09245,30.796803
350781000000,邵武市,117.492533,27.340326
130281000000,遵化市,117.965892,40.189201
530101000000,市辖区,,
640205000000,惠农区,106.781176,39.239302
430522000000,新邵县,111.458656,27.320917
341102000000,琅琊区,118.305961,32.294631
611021000000,洛南县,110.148508,34.090837
130903000000,运河区,116.843673,38.283749
520101000000,市辖区,,
530723000000,华坪县,101.266195,26.629211
320600000000,南通市,120.894676,31.981143
630203000000,平安区,102.108834,36.500563
360482000000,共青城市,115.808844,29.248316
361001000000,市辖区,,
632324000000,河南蒙古族自治县,101.617503,34.734568
230401000000,市辖区,,
131025000000,大城县,116.653793,38.705449
371722000000,单县,116.107428,34.778808
320804000000,淮阴区,119.034725,33.631892
510181000000,都江堰市,103.647153,30.988767
532622000000,砚山县,104.337211,23.605768
513437000000,雷波县,103.571696,28.262682
431028000000,安仁县,113.26932,26.709061
331100000000,丽水市,119.922796,28.46763
653023000000,阿合奇县,78.446253,40.936936
441623000000,连平县,114.488556,24.369583
710000000000,台湾省,121.509062,25.044332
500109000000,北碚区,106.395612,29.805107
441284000000,四会市,112.734103,23.327001
320104000000,秦淮区,118.79476,32.039113
150124000000,清水河县,111.647609,39.921095
520623000000,石阡县,108.223612,27.513829
130531000000,广宗县,115.142626,37.074661
370301000000,市辖区,,
210505000000,南芬区,123.744802,41.100445
140201000000,市辖区,,
320505000000,虎丘区,120.434238,31.329601
622923000000,永靖县,103.285853,35.958306
231283000000,海伦市,126.930106,47.45117
532527000000,泸西县,103.766196,24.532025
320412000000,武进区,119.942437,31.701187
411626000000,淮阳县,114.886153,33.731561
469021000000,定安县,110.359339,19.681404
140502000000,城区,112.853555,35.501571
441423000000,丰顺县,116.181691,23.739343
500111000000,大足区,105.721733,29.707032
610523000000,大荔县,109.941734,34.797259
460400000000,儋州市,109.580811,19.521134
371101000000,市辖区,,
652901000000,阿克苏市,80.263387,41.167548
511424000000,丹棱县,103.512783,30.01521
110105000000,朝阳区,116.443205,39.921506
430421000000,衡阳县,112.370546,26.969577
522622000000,黄平县,107.916411,26.905396
431230000000,通道侗族自治县,109.784412,26.158054
410108000000,惠济区,113.6169,34.867457
610422000000,三原县,108.940509,34.617381
141081000000,侯马市,111.372002,35.619105
370701000000,市辖区,,
520111000000,花溪区,106.67026,26.409817
231101000000,市辖区,,
211300000000,朝阳市,120.450879,41.573762
152221000000,科尔沁右翼前旗,121.952621,46.079833
542500000000,阿里地区,80.105804,32.501111
420104000000,硚口区,114.21492,30.582202
341500000000,六安市,116.520139,31.735456
120112000000,津南区,117.35726,38.937928
520403000000,平坝区,106.256412,26.405715
430525000000,洞口县,110.575846,27.06032
340825000000,太湖县,116.308795,30.45422
513433000000,冕宁县,102.17701,28.549656
230405000000,兴安区,130.239245,47.252849
511300000000,南充市,106.110698,30.837793
140828000000,夏县,111.220456,35.141363
500232000000,武隆县,107.760025,29.325601
632222000000,祁连县,100.253211,38.177112
230000000000,黑龙江省,126.661665,45.742366
350205000000,海沧区,118.032984,24.484685
621224000000,康县,105.609169,33.329136
620701000000,市辖区,,
450423000000,蒙山县,110.525003,24.19357
431000000000,郴州市,113.014984,25.770532
230606000000,大同区,124.812364,46.039827
513426000000,会东县,102.57796,26.634669
441601000000,市辖区,,
420100000000,武汉市,114.305469,30.593175
210901000000,市辖区,,
511025000000,资中县,104.851944,29.764059
500118000000,永川区,105.927001,29.356311
650500000000,哈密市,93.515224,42.819541
429021000000,神农架林区,110.675743,31.744915
510183000000,邛崃市,103.464207,30.410324
330303000000,龙湾区,120.811213,27.932747
422828000000,鹤峰县,110.033662,29.890171
320826000000,涟水县,119.260227,33.781331
130101000000,市辖区,,
540425000000,察隅县,97.466919,28.66128
321201000000,市辖区,,
450701000000,市辖区,,
321101000000,市辖区,,
230128000000,通河县,128.746124,45.990205
210604000000,振安区,124.470034,40.201553
140481000000,潞城市,113.228852,36.334104
150924000000,兴和县,113.834173,40.872301
141026000000,安泽县,112.250144,36.147787
130201000000,市辖区,,
530124000000,富民县,102.4976,25.221935
520221000000,水城县,104.95783,26.547904
131102000000,桃城区,115.67545,37.735465
610404000000,渭城区,108.737204,34.36195
360121000000,南昌县,115.933742,28.558296
621002000000,西峰区,107.651077,35.730652
621102000000,安定区,104.610668,35.580629
130825000000,隆化县,117.738937,41.313791
340303000000,蚌山区,117.373595,32.917048
420000000000,湖北省,114.341745,30.546557
652823000000,尉犁县,86.261321,41.343933
230202000000,龙沙区,123.957531,47.317308
653225000000,策勒县,80.806159,36.998335
371002000000,环翠区,122.123443,37.50199
441223000000,广宁县,112.44069,23.634675
530828000000,澜沧拉祜族自治县,99.931975,22.555904
430422000000,衡南县,112.677877,26.738247
420900000000,孝感市,113.957037,30.917766
360800000000,吉安市,114.966567,27.090763
530900000000,临沧市,100.08879,23.883955
230124000000,方正县,128.829536,45.851694
610402000000,秦都区,108.706272,34.329567
500110000000,綦江区,106.651361,29.028066
140722000000,左权县,113.379403,37.082943
469028000000,陵水黎族自治县,110.037503,18.506048
320703000000,连云区,119.338788,34.760249
540421000000,工布江达县,93.246077,29.88528
361130000000,婺源县,117.861797,29.248085
420505000000,猇亭区,111.43462,30.530903
640502000000,沙坡头区,105.173721,37.516883
130701000000,市辖区,,
341621000000,涡阳县,116.215665,33.492921
231281000000,安达市,125.346156,46.419633
340711000000,郊区,117.768026,30.821069
540101000000,市辖区,,
410725000000,原阳县,113.940046,35.065587
511423000000,洪雅县,103.372863,29.90489
330400000000,嘉兴市,120.75547,30.746191
520103000000,云岩区,106.724494,26.604688
410724000000,获嘉县,113.657433,35.259808
230882000000,富锦市,132.037686,47.250107
331101000000,市辖区,,
420982000000,安陆市,113.688941,31.25561
440306000000,宝安区,113.883802,22.554996
530902000000,临翔区,100.082523,23.895137
420800000000,荆门市,112.199427,31.035395
220821000000,镇赉县,123.199607,45.84835
451222000000,天峨县,107.173802,24.999108
500100000000,市辖区,106.551643,29.562849
340323000000,固镇县,117.316913,33.31688
652828000000,和硕县,86.876799,42.284331
210602000000,元宝区,124.395661,40.136434
360923000000,上高县,114.947683,28.238061
150785000000,根河市,121.520388,50.780344
150921000000,卓资县,112.577528,40.894691
511600000000,广安市,106.633088,30.456224
511133000000,马边彝族自治县,103.546347,28.83552
620525000000,张家川回族自治县,106.204517,34.988037
420822000000,沙洋县,112.588581,30.709221
451402000000,江州区,107.353437,22.405325
130303000000,山海关区,119.775799,39.978848
371700000000,菏泽市,115.480656,35.23375
320813000000,洪泽区,118.873241,33.294214
532528000000,元阳县,102.835223,23.219932
520401000000,市辖区,,
210124000000,法库县,123.440294,42.50108
130629000000,容城县,115.861657,39.042784
611022000000,丹凤县,110.32733,33.695783
411104000000,召陵区,114.093902,33.586565
410305000000,涧西区,112.395756,34.658033
522628000000,锦屏县,109.200534,26.676233
511124000000,井研县,104.069726,29.651287
410423000000,鲁山县,112.908202,33.738293
440111000000,白云区,113.273238,23.157367
620321000000,永昌县,101.984458,38.243434
500114000000,黔江区,108.770677,29.533609
632522000000,同德县,100.578051,35.25479
410402000000,新华区,113.293977,33.737251
610326000000,眉县,107.749766,34.274246
430481000000,耒阳市,112.859759,26.422277
450202000000,城中区,109.4273,24.366
630222000000,民和回族土族自治县,102.830892,36.320321
360703000000,南康区,114.765412,25.66145
431125000000,江永县,111.343911,25.273539
220101000000,市辖区,,
623023000000,舟曲县,104.251482,33.793631
211221000000,铁岭县,123.728933,42.223395
131000000000,廊坊市,116.683752,39.538047
110000000000,北京市,116.407394,39.904211
451424000000,大新县,107.200654,22.829287
451122000000,钟山县,111.303009,24.525957
632523000000,贵德县,101.433391,36.040166
361021000000,南城县,116.63704,27.569678
361125000000,横峰县,117.596452,28.407117
441203000000,鼎湖区,112.567588,23.158447
513233000000,红原县,102.544405,32.790891
653223000000,皮山县,78.283669,37.62145
632821000000,乌兰县,98.480195,36.929749
540122000000,当雄县,91.101162,30.473118
530181000000,安宁市,102.478494,24.919493
140501000000,市辖区,,
130727000000,阳原县,114.150348,40.104663
361029000000,东乡县,116.603559,28.247696
532922000000,漾濞彝族自治县,99.958015,25.670148
411601000000,市辖区,,
350504000000,洛江区,118.671193,24.939796
361123000000,玉山县,118.244769,28.682309
350981000000,福安市,119.64785,27.08834
130424000000,成安县,114.670032,36.444317
140105000000,小店区,112.565659,37.736525
360521000000,分宜县,114.692049,27.814757
511100000000,乐山市,103.765678,29.552115
360323000000,芦溪县,114.029827,27.630806
441201000000,市辖区,,
532324000000,南华县,101.273577,25.192293
610822000000,府谷县,111.067276,39.028116
141127000000,岚县,111.671917,38.279299
450801000000,市辖区,,
610926000000,平利县,109.361864,32.388854
340600000000,淮北市,116.798265,33.955844
513330000000,德格县,98.580914,31.806118
611000000000,商洛市,109.91857,33.872726
410304000000,瀍河回族区,112.500131,34.679773
330601000000,市辖区,,
371322000000,郯城县,118.367215,34.613586
431027000000,桂东县,113.944614,26.077616
511502000000,翠屏区,104.620009,28.765689
431100000000,永州市,111.613418,26.419641
330104000000,江干区,120.205001,30.257012
650102000000,天山区,87.631676,43.794399
140425000000,平顺县,113.435961,36.200179
370828000000,金乡县,116.311532,35.066619
530601000000,市辖区,,
231282000000,肇东市,125.961814,46.051126
510322000000,富顺县,104.975048,29.181429
330108000000,滨江区,120.211623,30.208847
445202000000,榕城区,116.367012,23.525382
420205000000,铁山区,114.891605,30.203118
610328000000,千阳县,107.132441,34.642381
371312000000,河东区,118.402893,35.089916
330784000000,永康市,120.047651,28.888555
411724000000,正阳县,114.392773,32.605697
542521000000,普兰县,81.176237,30.294402
610100000000,西安市,108.93977,34.341574
410502000000,文峰区,114.357082,36.090468
420204000000,下陆区,114.961327,30.173912
340404000000,谢家集区,116.859188,32.600037
150500000000,通辽市,122.243444,43.652889
140300000000,阳泉市,113.580519,37.856971
445103000000,潮安区,116.678203,23.462613
440402000000,香洲区,113.543784,22.265811
360735000000,石城县,116.346995,26.314775
330803000000,衢江区,118.95946,28.97978
130634000000,曲阳县,114.745008,38.622248
540231000000,定结县,87.765872,28.364159
130637000000,博野县,115.46438,38.457364
431128000000,新田县,112.203287,25.904305
220721000000,前郭尔罗斯蒙古族自治县,124.823417,45.118061
653024000000,乌恰县,75.259227,39.71931
350702000000,延平区,118.182036,26.637438
350803000000,永定区,116.732091,24.723961
340208000000,三山区,118.268101,31.219568
520302000000,红花岗区,106.8937,27.644754
520621000000,江口县,108.839557,27.69965
441400000000,梅州市,116.122523,24.288578
520523000000,金沙县,106.220227,27.459214
450922000000,陆川县,110.264052,22.321048
341825000000,旌德县,118.549861,30.298142
341822000000,广德县,119.420935,30.877555
623027000000,夏河县,102.521807,35.202503
340800000000,安庆市,117.115101,30.531919
500117000000,合川区,106.27613,29.972084
411523000000,新县,114.879239,31.643918
610726000000,宁强县,106.257171,32.829694
440229000000,翁源县,114.130342,24.350346
520622000000,玉屏侗族自治县,108.906411,27.235813
420504000000,点军区,111.268119,30.693247
450312000000,临桂区,110.212463,25.238628
361126000000,弋阳县,117.449588,28.378044
140212000000,新荣区,113.140004,40.255866
210181000000,新民市,122.836723,41.985186
231202000000,北林区,126.985504,46.6375
320411000000,新北区,119.971697,31.830427
360826000000,泰和县,114.92299,26.801628
450305000000,七星区,110.317826,25.252701
210103000000,沈河区,123.458691,41.796177
140500000000,晋城市,112.851486,35.490684
410106000000,上街区,113.30893,34.802752
350521000000,惠安县,118.796607,25.030801
532327000000,永仁县,101.666132,26.049464
140624000000,怀仁县,113.131717,39.821627
220103000000,宽城区,125.326581,43.943612
110116000000,怀柔区,116.631931,40.316053
211281000000,调兵山市,123.567117,42.467521
210204000000,沙河口区,121.594297,38.904788
230223000000,依安县,125.306278,47.893548
450903000000,福绵区,110.059439,22.585556
150726000000,新巴尔虎左旗,118.269819,48.218241
350782000000,武夷山市,118.035309,27.756647
330205000000,江北区,121.555081,29.886781
110100000000,市辖区,116.407394,39.904211
441825000000,连山壮族瑶族自治县,112.093617,24.570491
522726000000,独山县,107.545048,25.822132
220283000000,舒兰市,126.965607,44.406105
139000000000,省直辖县级行政区划,,
331081000000,温岭市,121.385604,28.372506
622921000000,临夏县,103.039826,35.478722
530901000000,市辖区,,
469001000000,五指山市,109.516925,18.775146
120102000000,河东区,117.251584,39.128294
320623000000,如东县,121.185201,32.331765
420601000000,市辖区,,
522702000000,福泉市,107.520386,26.686335
141102000000,离石区,111.150695,37.51786
460108000000,美兰区,110.366358,20.029083
410711000000,牧野区,113.908772,35.315039
131182000000,深州市,115.559574,38.001535
610722000000,城固县,107.33393,33.157131
532626000000,丘北县,104.166587,24.051746
510904000000,安居区,105.456342,30.355379
371329000000,临沭县,118.650781,34.919851
360222000000,浮梁县,117.215066,29.352253
350105000000,马尾区,119.455588,25.9895
130601000000,市辖区,,
340104000000,蜀山区,117.260521,31.85124
360124000000,进贤县,116.241288,28.377343
610428000000,长武县,107.798757,35.205886
411526000000,潢川县,115.051908,32.131522
222406000000,和龙市,129.010106,42.546675
440300000000,深圳市,114.057939,22.543527
150784000000,额尔古纳市,120.180506,50.243102
130901000000,市辖区,,
220381000000,公主岭市,124.822929,43.504676
510500000000,泸州市,105.442285,28.871805
210703000000,凌河区,121.150877,41.114989
210283000000,庄河市,122.967424,39.680843
321324000000,泗洪县,118.223591,33.476051
530128000000,禄劝彝族苗族自治县,102.471518,25.551332
210211000000,甘井子区,121.525466,38.953343
450403000000,万秀区,111.320518,23.472991
130824000000,滦平县,117.332801,40.941482
522632000000,榕江县,108.52188,25.931893
220282000000,桦甸市,126.746309,42.972096
440882000000,雷州市,110.096586,20.914178
210502000000,平山区,123.769088,41.299587
632224000000,刚察县,100.145833,37.32547
610629000000,洛川县,109.432369,35.761974
210115000000,辽中区,122.765409,41.516826
211102000000,双台子区,122.039787,41.19965
130709000000,崇礼区,115.282668,40.974675
211003000000,文圣区,123.231408,41.283754
330726000000,浦江县,119.892222,29.452476
310151000000,崇明区,121.397421,31.623728
632621000000,玛沁县,100.238888,34.477433
652822000000,轮台县,84.252156,41.777702
450200000000,柳州市,109.428608,24.326291
451201000000,市辖区,,
420301000000,市辖区,,
350303000000,涵江区,119.116289,25.45872
361027000000,金溪县,116.755058,27.918959
540202000000,桑珠孜区,88.898483,29.24779
420625000000,谷城县,111.652982,32.263849
620000000000,甘肃省,103.826447,36.05956
500243000000,彭水苗族土家族自治县,108.165537,29.293902
370830000000,汶上县,116.49708,35.712298
620921000000,金塔县,98.901252,39.983955
140423000000,襄垣县,113.051491,36.535817
810000000000,香港特别行政区,114.171203,22.277468
330604000000,上虞区,120.868122,30.03312
231123000000,逊克县,128.478749,49.564252
130000000000,河北省,114.530235,38.037433
330106000000,西湖区,120.130194,30.259463
231124000000,孙吴县,127.336303,49.425647
140225000000,浑源县,113.699475,39.693406
630225000000,循化撒拉族自治县,102.489135,35.851152
632500000000,海南藏族自治州,100.622692,36.296529
610621000000,延长县,110.012334,36.579313
420502000000,西陵区,111.285646,30.710781
533301000000,泸水市,98.857977,25.822879
140882000000,河津市,110.712063,35.596383
141022000000,翼城县,111.718951,35.738576
620725000000,山丹县,101.088529,38.784505
320311000000,泉山区,117.194469,34.225522
350428000000,将乐县,117.471372,26.728952
341801000000,市辖区,,
610923000000,宁陕县,108.314283,33.310527
440204000000,浈江区,113.611098,24.804381
331001000000,市辖区,,
510801000000,市辖区,,
610481000000,兴平市,108.490475,34.29922
620826000000,静宁县,105.732556,35.521976
510321000000,荣县,104.417493,29.445479
350681000000,龙海市,117.818197,24.446706
130533000000,威县,115.266703,36.975478
320601000000,市辖区,,
532532000000,河口瑶族自治县,103.93952,22.529645
450225000000,融水苗族自治县,109.256334,25.065934
610721000000,南郑县,106.93623,32.999333
150223000000,达尔罕茂明安联合旗,110.432626,41.698992
650106000000,头屯河区,87.428141,43.877664
141030000000,大宁县,110.75291,36.465102
610528000000,富平县,109.18032,34.751077
451301000000,市辖区,,
140524000000,陵川县,113.280688,35.775685
510301000000,市辖区,,
540321000000,江达县,98.21843,31.499202
451229000000,大化瑶族自治县,107.998149,23.736457
640121000000,永宁县,106.253145,38.277372
513225000000,九寨沟县,104.243841,33.252056
620105000000,安宁区,103.719054,36.104579
652701000000,博乐市,82.051004,44.853869
451302000000,兴宾区,109.183333,23.72892
210123000000,康平县,123.343699,42.72793
653221000000,和田县,79.81907,37.120031
522327000000,册亨县,105.811592,24.983663
321281000000,兴化市,119.852541,32.910459
620524000000,武山县,104.890587,34.72139
110118000000,密云区,116.843047,40.376894
500231000000,垫江县,107.33339,30.327716
610724000000,西乡县,107.766613,32.983101
210903000000,新邱区,121.792535,42.087632
130826000000,丰宁满族自治县,116.646051,41.209069
410523000000,汤阴县,114.357763,35.924514
360429000000,湖口县,116.251947,29.731101
430405000000,珠晖区,112.620209,26.894765
350101000000,市辖区,,
650502000000,伊州区,93.514797,42.827254
139002000000,辛集市,,
530824000000,景谷傣族彝族自治县,100.702871,23.497028
530401000000,市辖区,,
430623000000,华容县,112.540463,29.531057
451324000000,金秀瑶族自治县,110.189462,24.130374
440605000000,南海区,113.143441,23.028956
360825000000,永丰县,115.421344,27.316939
510522000000,合江县,105.830986,28.811164
320300000000,徐州市,117.284124,34.205768
131103000000,冀州区,115.579308,37.550856
141126000000,石楼县,110.834634,36.99857
420323000000,竹山县,110.228747,32.224808
360426000000,德安县,115.767447,29.298696
371001000000,市辖区,,
130636000000,顺平县,115.13547,38.837487
370105000000,天桥区,116.987153,36.678589
451028000000,乐业县,106.556519,24.776827
421122000000,红安县,114.618236,31.288153
130523000000,内丘县,114.512128,37.286669
445301000000,市辖区,,
210421000000,抚顺县,124.097978,41.922644
421321000000,随县,113.290634,31.883739
140600000000,朔州市,112.432991,39.331855
421127000000,黄梅县,115.944219,30.070453
610581000000,韩城市,110.442846,35.476788
411423000000,宁陵县,115.313743,34.460399
652702000000,阿拉山口市,82.559396,45.172227
140928000000,五寨县,111.846904,38.910726
211321000000,朝阳县,120.389754,41.497825
621000000000,庆阳市,107.643571,35.70898
441521000000,海丰县,115.323436,22.966585
450223000000,鹿寨县,109.750638,24.472897
520400000000,安顺市,105.947594,26.253088
654024000000,巩留县,82.231718,43.482628
420503000000,伍家岗区,111.361037,30.644334
513334000000,理塘县,100.269817,29.996049
530323000000,师宗县,103.985321,24.822233
130227000000,迁西县,118.314715,40.1415
540522000000,贡嘎县,90.98414,29.289455
130723000000,康保县,114.600404,41.852368
500235000000,云阳县,108.697324,30.930612
420506000000,夷陵区,111.32638,30.770006
621021000000,庆城县,107.881802,36.016299
610830000000,清涧县,110.121209,37.088878
460300000000,三沙市,112.338695,16.831839
330900000000,舟山市,122.207106,29.985553
230103000000,南岗区,126.668784,45.760174
130403000000,丛台区,114.492896,36.636409
511527000000,筠连县,104.512025,28.167831
650121000000,乌鲁木齐县,87.409417,43.47136
220500000000,通化市,125.939697,41.728401
445100000000,潮州市,116.622444,23.657262
140721000000,榆社县,112.975209,37.070916
330109000000,萧山区,120.264253,30.183806
610501000000,市辖区,,
411224000000,卢氏县,111.047858,34.054324
150521000000,科尔沁左翼中旗,123.312264,44.126625
220106000000,绿园区,125.256135,43.880975
210921000000,阜新蒙古族自治县,121.757901,42.065175
330203000000,海曙区,121.550752,29.874903
410928000000,濮阳县,115.029078,35.712193
140981000000,原平市,112.711058,38.731402
410329000000,伊川县,112.425676,34.421323
361025000000,乐安县,115.83048,27.428765
640400000000,固原市,106.24261,36.015855
540200000000,日喀则市,88.880583,29.266869
130609000000,徐水区,115.655774,39.018736
140824000000,稷山县,110.983333,35.604025
520521000000,大方县,105.613037,27.141735
370213000000,李沧区,120.432922,36.145519
530721000000,玉龙纳西族自治县,100.236954,26.821459
513435000000,甘洛县,102.771504,28.959157
321301000000,市辖区,,
330782000000,义乌市,120.075106,29.306775
220182000000,榆树市,126.533187,44.840318
321183000000,句容市,119.168695,31.944998
640423000000,隆德县,106.111595,35.625914
211400000000,葫芦岛市,120.836939,40.71104
450124000000,马山县,108.177019,23.708321
330483000000,桐乡市,120.565098,30.630173
530102000000,五华区,102.707262,25.043635
430400000000,衡阳市,112.572018,26.893368
540230000000,康马县,89.681663,28.555627
210404000000,望花区,123.784225,41.853641
440900000000,茂名市,110.925439,21.662991
131127000000,景县,116.270648,37.69229
310120000000,奉贤区,121.474055,30.917766
450405000000,长洲区,111.274673,23.485944
150200000000,包头市,109.953504,40.621157
130130000000,无极县,114.97634,38.179192
140301000000,市辖区,,
130928000000,吴桥县,116.391508,37.627661
410184000000,新郑市,113.740662,34.395949
361028000000,资溪县,117.060263,27.706101
431122000000,东安县,111.316464,26.392183
511401000000,市辖区,,
510682000000,什邡市,104.167501,31.12678
340522000000,含山县,118.101421,31.735598
370724000000,临朐县,118.542982,36.512506
360313000000,湘东区,113.733047,27.640075
630123000000,湟源县,101.256464,36.682426
610111000000,灞桥区,109.064646,34.272793
130703000000,桥西区,114.869657,40.819581
621026000000,宁县,107.928371,35.502176
440000000000,广东省,113.26641,23.132324
140829000000,平陆县,111.194133,34.82926
540327000000,左贡县,97.841022,29.671069
341202000000,颍州区,115.806942,32.883468
530926000000,耿马傣族佤族自治县,99.397126,23.538092
650521000000,巴里坤哈萨克自治县,93.010383,43.599929
652900000000,阿克苏地区,80.260605,41.168779
371102000000,东港区,119.462267,35.42548
530923000000,永德县,99.259339,24.018357
430101000000,市辖区,,
445200000000,揭阳市,116.372708,23.549701
340601000000,市辖区,,
230605000000,红岗区,124.891039,46.398418
441600000000,河源市,114.700961,23.743686
430524000000,隆回县,111.032437,27.113978
450881000000,桂平市,110.079379,23.394325
431229000000,靖州苗族侗族自治县,109.696273,26.575107
411722000000,上蔡县,114.264381,33.262439
361128000000,鄱阳县,116.70359,29.004847
330329000000,泰顺县,119.717649,27.556884
652301000000,昌吉市,87.267532,44.014435
220605000000,江源区,126.591178,42.056747
220211000000,丰满区,126.562274,43.821601
220800000000,白城市,122.838714,45.619884
141181000000,孝义市,111.778818,37.146294
654322000000,富蕴县,89.525504,46.994115
140700000000,晋中市,112.752652,37.687357
440224000000,仁化县,113.749027,25.085621
320114000000,雨花台区,118.779051,31.99126
654321000000,布尔津县,86.874923,47.702163
520115000000,观山湖区,106.622453,26.60145
650201000000,市辖区,,
630122000000,湟中县,101.571667,36.500879
440100000000,广州市,113.264385,23.12911
341000000000,黄山市,118.338272,29.715185
431223000000,辰溪县,110.183917,28.006336
540222000000,江孜县,89.605627,28.911626
141100000000,吕梁市,111.144699,37.519126
441800000000,清远市,113.056042,23.681774
511002000000,市中区,105.067597,29.587053
431023000000,永兴县,113.116527,26.12715
421000000000,荆州市,112.239746,30.335184
430225000000,炎陵县,113.772655,26.489902
532322000000,双柏县,101.641937,24.688875
410527000000,内黄县,114.901452,35.971704
430701000000,市辖区,,
653001000000,阿图什市,76.1684,39.71616
511325000000,西充县,105.90087,30.995683
632321000000,同仁县,102.018323,35.516063
500106000000,沙坪坝区,106.456878,29.541144
422826000000,咸丰县,109.139726,29.665202
320413000000,金坛区,119.597811,31.723219
433123000000,凤凰县,109.581083,27.958081
330424000000,海盐县,120.946263,30.526435
360101000000,市辖区,,
429004000000,仙桃市,113.423583,30.361438
451225000000,罗城仫佬族自治县,108.904706,24.777411
431227000000,新晃侗族自治县,109.174932,27.352673
420683000000,枣阳市,112.771959,32.128818
220681000000,临江市,126.918087,41.811979
410823000000,武陟县,113.401679,35.099378
420607000000,襄州区,112.211982,32.087127
440501000000,市辖区,,
411524000000,商城县,115.406862,31.798377
130108000000,裕华区,114.531202,38.00643
430501000000,市辖区,,
513436000000,美姑县,103.132179,28.32864
421123000000,罗田县,115.399222,30.78429
652723000000,温泉县,81.024816,44.968856
410621000000,浚县,114.55091,35.67636
621101000000,市辖区,,
430801000000,市辖区,,
330381000000,瑞安市,120.655148,27.778657
510302000000,自流井区,104.777191,29.337429
330800000000,衢州市,118.859457,28.970079
341003000000,黄山区,118.141567,30.272942
140110000000,晋源区,112.47794,37.715193
140924000000,繁峙县,113.265563,39.188811
522631000000,黎平县,109.136932,26.230706
610922000000,石泉县,108.247886,33.038408
540426000000,朗县,93.074702,29.046337
469006000000,万宁市,110.391073,18.795143
211004000000,宏伟区,123.196672,41.217649
330305000000,洞头区,121.157249,27.836154
320303000000,云龙区,117.251076,34.253164
540123000000,尼木县,90.164524,29.431831
532523000000,屏边苗族自治县,103.687612,22.983559
150304000000,乌达区,106.726099,39.505925
140521000000,沁水县,112.186738,35.690141
230901000000,市辖区,,
420107000000,青山区,114.384968,30.640191
460205000000,崖州区,109.171841,18.357291
620924000000,阿克塞哈萨克族自治县,94.340204,39.633943
510705000000,安州区,104.567187,31.534886
341324000000,泗县,117.910629,33.482982
230713000000,带岭区,129.020888,47.028379
320322000000,沛县,116.936353,34.760761
130128000000,深泽县,115.20092,38.184033
340123000000,肥西县,117.157981,31.706809
440701000000,市辖区,,
320101000000,市辖区,,
511723000000,开江县,107.868736,31.082986
520601000000,市辖区,,
430724000000,临澧县,111.647517,29.440793
420116000000,黄陂区,114.375725,30.882174
620822000000,灵台县,107.595874,35.070027
653123000000,英吉沙县,76.175729,38.930381
330683000000,嵊州市,120.831025,29.56141
411602000000,川汇区,114.650628,33.647598
320281000000,江阴市,120.286129,31.921345
210112000000,浑南区,123.449714,41.714914
320901000000,市辖区,,
430304000000,岳塘区,112.969479,27.872028
210203000000,西岗区,121.612324,38.914687
653127000000,麦盖提县,77.610125,38.898001
610928000000,旬阳县,109.361024,32.832012
451423000000,龙州县,106.854482,22.342778
420802000000,东宝区,112.201493,31.051852
540502000000,乃东区,91.761538,29.224904
469024000000,临高县,109.690508,19.912025
150700000000,呼伦贝尔市,119.765558,49.211576
330111000000,富阳区,119.960076,30.048692
152223000000,扎赉特旗,122.899656,46.723237
513227000000,小金县,102.362984,30.995823
340100000000,合肥市,117.227219,31.820591
330102000000,上城区,120.169312,30.242404
520322000000,桐梓县,106.825198,28.133311
451421000000,扶绥县,107.904186,22.635012
130300000000,秦皇岛市,119.518197,39.888701
130700000000,张家口市,114.886252,40.768493
540422000000,米林县,94.213679,29.213811
211422000000,建昌县,119.837124,40.824367
530100000000,昆明市,102.832891,24.880095
532329000000,武定县,102.404337,25.530389
330501000000,市辖区,,
360500000000,新余市,114.917346,27.817808
410104000000,管城回族区,113.6775,34.75429
370902000000,泰山区,117.135354,36.192083
130432000000,广平县,114.948606,36.483484
131124000000,饶阳县,115.725833,38.235892
511823000000,汉源县,102.645467,29.347192
341322000000,萧县,116.947349,34.188732
361002000000,临川区,116.312166,27.934572
230621000000,肇州县,125.268643,45.699066
510400000000,攀枝花市,101.718637,26.582347
140581000000,高平市,112.92392,35.797997
130321000000,青龙满族自治县,118.949684,40.407578
320722000000,东海县,118.752842,34.542308
330481000000,海宁市,120.680239,30.511539
610112000000,未央区,108.946825,34.29292
450103000000,青秀区,108.494024,22.785879
440512000000,濠江区,116.726973,23.286079
152527000000,太仆寺旗,115.282986,41.877135
620802000000,崆峒区,106.674767,35.542491
511000000000,内江市,105.058432,29.580228
430822000000,桑植县,110.204652,29.414111
371003000000,文登区,122.05767,37.193735
140123000000,娄烦县,111.797083,38.067932
451223000000,凤山县,107.04219,24.546876
371424000000,临邑县,116.866799,37.189797
620922000000,瓜州县,95.782318,40.520538
230382000000,密山市,131.846635,45.529774
